,tipo,barrio,sup,pricem2,habs
7968,apartment,Villa Crespo,80.0,2500.0,3.0
7969,apartment,Colegiales,55.0,2490.91,2.0
7970,apartment,Versalles,71.0,2084.51,3.0
7971,apartment,Palermo,34.0,2802.94,2.0
7972,apartment,Balvanera,96.0,2072.92,4.0
7973,apartment,Retiro,33.0,2787.88,1.0
7974,apartment,Barrio Norte,97.0,2773.2,3.0
7975,apartment,Recoleta,159.0,2132.08,5.0
7976,PH,Palermo,103.0,3689.32,5.0
7977,apartment,Flores,81.0,2592.59,3.0
7978,apartment,Caballito,124.0,2258.06,4.0
7979,apartment,Congreso,42.0,2023.81,2.0
7980,apartment,Villa Urquiza,50.0,3100.0,2.0
7981,apartment,Palermo,33.0,2696.97,1.0
7982,apartment,Palermo,32.0,2781.25,1.0
7983,apartment,Palermo,77.0,2168.83,3.0
7984,apartment,Palermo,77.0,2194.81,3.0
7985,apartment,Villa Santa Rita,105.0,1533.81,3.0
7986,apartment,Nuñez,172.0,2267.44,4.0
7987,apartment,Puerto Madero,87.0,6436.78,2.0
7988,apartment,Versalles,71.0,2000.0,3.0
7989,apartment,Palermo,65.0,2769.23,2.0
7990,apartment,Flores,53.0,2169.81,3.0
7992,apartment,Barrio Norte,96.0,1979.17,2.0
7993,apartment,Colegiales,185.0,2324.32,4.0
7994,apartment,Belgrano,310.0,4838.71,5.0
7995,apartment,Belgrano,68.0,3382.35,2.0
7996,apartment,Flores,90.0,1800.0,4.0
7997,house,Floresta,800.0,537.5,4.0
7998,apartment,Recoleta,76.0,3486.84,3.0
7999,apartment,Villa Santa Rita,45.0,2288.89,2.0
8000,apartment,Balvanera,68.0,1617.65,3.0
8001,apartment,Barrio Norte,45.0,2733.33,2.0
8002,apartment,Caballito,46.0,2673.91,2.0
8003,apartment,Congreso,68.0,1617.65,3.0
8004,apartment,Floresta,46.0,2673.91,2.0
8005,PH,Flores,143.0,1118.88,4.0
8006,apartment,Nuñez,84.0,5273.81,3.0
8007,apartment,Palermo,60.0,3166.67,2.0
8008,apartment,Almagro,47.0,2021.28,3.0
8009,apartment,Barrio Norte,142.0,2957.75,6.0
8010,apartment,Belgrano,122.0,2459.02,5.0
8011,apartment,Puerto Madero,110.0,5545.45,3.0
8012,apartment,Puerto Madero,110.0,5545.45,3.0
8013,apartment,Balvanera,108.0,1250.0,3.0
8014,apartment,Recoleta,55.0,4090.91,3.0
8015,apartment,Villa General Mitre,43.0,1906.98,2.0
8016,PH,Balvanera,78.0,1923.08,2.0
8017,apartment,Balvanera,71.0,1830.99,3.0
8018,apartment,Puerto Madero,65.0,5384.62,2.0
8019,apartment,Almagro,48.0,2500.0,2.0
8020,apartment,Congreso,71.0,1830.99,3.0
8021,apartment,Mataderos,45.0,1666.67,2.0
8022,apartment,Villa Lugano,97.0,639.18,5.0
8023,apartment,San Nicolás,30.0,2766.67,2.0
8025,PH,Velez Sarsfield,65.0,2076.92,2.0
8027,apartment,Mataderos,50.0,1600.0,2.0
8028,apartment,Barrio Norte,63.0,2301.59,2.0
8029,apartment,Villa Crespo,27.0,2685.19,1.0
8030,apartment,Balvanera,28.0,1714.29,1.0
8031,apartment,Villa Lugano,60.0,1028.2,3.0
8032,apartment,Caballito,163.0,1803.68,5.0
8033,apartment,Caballito,32.0,2656.25,1.0
8034,apartment,Almagro,70.0,2357.14,3.0
8035,apartment,Almagro,116.0,1853.45,5.0
8036,apartment,Villa Crespo,53.0,2358.49,3.0
8037,apartment,Balvanera,28.0,1714.29,1.0
8038,apartment,Palermo,71.0,2098.59,4.0
8039,apartment,Barracas,58.0,2379.31,3.0
8040,apartment,Barracas,100.0,1500.0,4.0
8042,apartment,Abasto,144.0,1312.5,4.0
8043,apartment,Belgrano,75.0,2386.67,4.0
8044,apartment,Villa Crespo,34.0,2055.88,2.0
8045,PH,Villa Crespo,192.0,1276.04,4.0
8046,PH,Villa Urquiza,65.0,2446.15,2.0
8047,apartment,Balvanera,122.0,1762.3,4.0
8048,apartment,Barrio Norte,35.0,2142.86,2.0
8049,PH,Villa del Parque,44.0,1815.91,2.0
8050,apartment,Almagro,40.0,2000.0,2.0
8051,apartment,Caballito,40.0,1875.0,1.0
8052,apartment,Caballito,40.0,1875.0,1.0
8053,apartment,Caballito,40.0,1875.0,1.0
8054,apartment,Caballito,40.0,1875.0,1.0
8055,apartment,Caballito,40.0,1875.0,1.0
8056,apartment,Caballito,40.0,1875.0,1.0
8057,PH,Palermo,72.0,2569.44,3.0
8058,apartment,Barrio Norte,162.0,2438.27,4.0
8059,apartment,Balvanera,66.0,1803.03,3.0
8061,apartment,Nuñez,50.0,4060.0,2.0
8063,apartment,Belgrano,202.0,4752.48,5.0
8064,apartment,Balvanera,87.0,1149.43,5.0
8065,apartment,Villa Urquiza,40.0,2500.0,1.0
8066,apartment,Constitución,71.0,1338.03,4.0
8067,apartment,Liniers,50.0,1240.0,3.0
8068,apartment,Barrio Norte,96.0,2072.92,4.0
8069,apartment,Congreso,96.0,2072.92,4.0
8070,apartment,San Cristobal,38.0,1992.11,2.0
8071,apartment,Almagro,47.0,3085.11,3.0
8072,apartment,Congreso,192.0,989.58,6.0
8073,apartment,Puerto Madero,66.0,4621.21,2.0
8074,apartment,Puerto Madero,115.0,5130.43,3.0
8075,apartment,San Telmo,39.0,2179.46,2.0
8076,apartment,Monte Castro,50.0,1900.0,2.0
8077,apartment,Villa del Parque,50.0,2158.0,2.0
8078,apartment,Villa del Parque,43.0,2058.14,2.0
8079,PH,Liniers,62.0,1935.48,2.0
8080,apartment,Palermo,53.0,2830.19,3.0
8081,house,Villa Pueyrredón,203.0,1620.69,5.0
8082,apartment,Barrio Norte,64.0,2734.38,3.0
8083,apartment,Floresta,60.0,1500.0,2.0
8084,apartment,Nuñez,46.0,3013.04,1.0
8085,apartment,Nuñez,110.0,2920.0,3.0
8086,apartment,Caballito,56.0,2410.71,3.0
8087,store,Colegiales,49.0,2957.14,2.0
8088,apartment,Palermo,39.0,3115.38,1.0
8089,house,Villa Urquiza,307.0,1563.52,6.0
8090,apartment,Once,45.0,1766.67,2.0
8091,PH,Floresta,88.0,1931.82,3.0
8092,PH,Villa Urquiza,160.0,1156.25,3.0
8093,apartment,Monserrat,373.0,1045.58,2.0
8094,PH,Monserrat,373.0,1045.58,2.0
8095,apartment,Caballito,52.0,2692.31,2.0
8097,apartment,Caballito,37.0,1988.7,2.0
8098,apartment,Chacarita,55.0,2363.64,2.0
8099,apartment,Monserrat,51.0,2156.86,2.0
8100,apartment,Coghlan,35.0,2857.14,2.0
8101,apartment,Barracas,57.0,2017.54,2.0
8102,house,Villa General Mitre,292.0,1335.62,5.0
8103,apartment,Puerto Madero,74.0,6486.49,2.0
8105,apartment,Caballito,34.0,2500.0,1.0
8106,apartment,San Telmo,404.0,792.08,7.0
8108,apartment,Belgrano,139.0,2302.16,4.0
8109,apartment,Barrio Norte,41.0,3170.73,2.0
8112,house,Nuñez,402.0,1865.67,4.0
8113,house,Palermo,260.0,1923.08,4.0
8114,apartment,Flores,120.0,983.33,4.0
8115,PH,Caballito,32.0,2546.88,1.0
8116,PH,Caballito,43.0,2297.67,1.0
8117,apartment,Caballito,128.0,2265.62,4.0
8118,apartment,Caballito,125.0,2160.0,4.0
8119,apartment,Caballito,87.0,2471.26,3.0
8120,apartment,Villa Devoto,32.0,2187.5,1.0
8121,store,Villa del Parque,561.0,570.41,7.0
8122,house,Villa del Parque,172.0,1715.12,4.0
8123,PH,Villa del Parque,172.0,1715.12,4.0
8124,apartment,Caballito,82.0,2256.1,3.0
8126,PH,Almagro,22.0,2500.0,1.0
8127,PH,Chacarita,73.0,2054.79,3.0
8128,PH,Palermo,73.0,2054.79,3.0
8129,apartment,Chacarita,73.0,2054.79,3.0
8130,apartment,Palermo,73.0,2054.79,3.0
8131,PH,Chacarita,73.0,2054.79,3.0
8132,PH,Palermo,73.0,2054.79,3.0
8133,apartment,Palermo,73.0,2054.79,3.0
8134,apartment,Chacarita,73.0,2054.79,3.0
8135,apartment,Almagro,67.0,2238.81,3.0
8136,apartment,Parque Centenario,67.0,2238.81,3.0
8137,apartment,Almagro,67.0,2238.81,4.0
8138,apartment,Parque Centenario,67.0,2238.81,4.0
8139,apartment,Almagro,67.0,2238.81,3.0
8140,apartment,Parque Centenario,67.0,2238.81,3.0
8141,apartment,Almagro,67.0,2238.81,4.0
8142,apartment,Parque Centenario,67.0,2238.81,4.0
8144,apartment,Villa Crespo,61.0,2295.08,3.0
8145,PH,Villa Crespo,61.0,2295.08,3.0
8146,apartment,Villa Crespo,61.0,2295.08,3.0
8147,PH,Villa Crespo,61.0,2295.08,3.0
8148,apartment,Villa Crespo,239.0,1255.23,4.0
8149,PH,Villa Crespo,239.0,1255.23,4.0
8150,apartment,Villa Crespo,239.0,1255.23,4.0
8151,PH,Villa Crespo,239.0,1255.23,4.0
8152,apartment,Villa Crespo,52.0,2490.38,3.0
8153,apartment,Villa Crespo,75.0,2393.33,4.0
8154,apartment,Palermo,75.0,2393.33,4.0
8155,apartment,Villa Crespo,75.0,2393.33,4.0
8156,apartment,Palermo,75.0,2393.33,4.0
8157,apartment,Caballito,142.0,1760.56,6.0
8158,apartment,Villa Crespo,142.0,1760.56,6.0
8159,apartment,Villa General Mitre,142.0,1760.56,6.0
8160,apartment,Villa Crespo,52.0,2490.38,3.0
8162,apartment,Belgrano,63.0,4206.35,2.0
8163,apartment,Palermo,64.0,3125.0,3.0
8164,apartment,Villa del Parque,65.0,1753.85,3.0
8165,apartment,Flores,35.0,2000.0,1.0
8168,apartment,Caballito,70.0,2728.57,3.0
8169,apartment,Caballito,250.0,1520.0,5.0
8170,apartment,Mataderos,111.0,1756.76,3.0
8171,PH,Flores,52.0,2153.85,3.0
8172,apartment,Mataderos,60.0,1583.33,3.0
8173,apartment,Palermo,42.0,3333.33,1.0
8174,apartment,Villa Luro,70.0,1500.0,3.0
8175,apartment,Belgrano,61.0,2426.23,3.0
8176,apartment,Belgrano,56.0,2857.14,3.0
8177,apartment,Barrio Norte,26.0,2769.23,1.0
8178,apartment,Belgrano,255.0,1098.04,3.0
8179,apartment,Monserrat,206.0,1582.52,6.0
8180,apartment,Nuñez,60.0,2450.0,3.0
8181,apartment,Caballito,67.0,1970.15,4.0
8182,apartment,Puerto Madero,92.0,4891.3,2.0
8183,apartment,Belgrano,141.0,3539.01,3.0
8184,apartment,Colegiales,47.0,2765.96,2.0
8186,apartment,Recoleta,114.0,3114.04,4.0
8187,apartment,Recoleta,249.0,2148.59,6.0
8188,apartment,Palermo,102.0,4901.96,3.0
8189,apartment,Centro / Microcentro,116.0,2310.34,7.0
8190,apartment,Caballito,46.0,3434.78,2.0
8191,PH,Boca,176.0,1136.36,7.0
8192,PH,Boca,86.0,1337.21,3.0
8193,apartment,Barracas,209.0,1866.03,7.0
8194,apartment,Palermo,123.0,2520.33,4.0
8195,apartment,Palermo,245.0,2591.84,4.0
8196,apartment,Barrio Norte,160.0,2956.25,5.0
8197,PH,Belgrano,61.0,2934.43,3.0
8198,apartment,Belgrano,50.0,2500.0,1.0
8199,apartment,Belgrano,50.0,2600.0,1.0
8200,apartment,Coghlan,58.0,2241.38,2.0
8201,apartment,Palermo,32.0,2496.88,1.0
8203,apartment,Parque Centenario,35.0,2542.86,1.0
8204,apartment,Balvanera,86.0,1686.05,4.0
8205,apartment,Balvanera,78.0,1641.03,4.0
8206,apartment,Palermo,47.0,2553.19,2.0
8207,apartment,Palermo,268.0,3171.64,5.0
8209,apartment,Barrio Norte,100.0,2260.0,3.0
8210,apartment,Caballito,69.0,2318.84,4.0
8211,apartment,Villa Urquiza,59.0,2881.36,3.0
8212,apartment,Almagro,35.0,1800.0,2.0
8213,apartment,Palermo,70.0,2228.57,2.0
8214,apartment,Flores,41.0,1756.1,1.0
8215,PH,Pompeya,159.0,704.4,3.0
8216,apartment,Almagro,35.0,2171.43,1.0
8217,apartment,Las Cañitas,75.0,5800.0,3.0
8218,apartment,Balvanera,107.0,2242.99,4.0
8219,apartment,Monserrat,42.0,2142.86,1.0
8220,apartment,Barrio Norte,124.0,2741.94,4.0
8221,apartment,Almagro,91.0,2527.47,4.0
8222,apartment,San Cristobal,40.0,2075.0,1.0
8224,apartment,Palermo,50.0,4800.0,2.0
8225,PH,Barracas,34.0,2000.0,2.0
8226,apartment,Palermo,93.0,3118.28,4.0
8227,apartment,Boedo,51.0,1950.98,3.0
8228,apartment,San Telmo,163.0,2024.54,5.0
8230,apartment,Las Cañitas,52.0,2884.62,1.0
8231,apartment,Las Cañitas,42.0,3142.86,1.0
8233,apartment,Caballito,57.0,2105.26,2.0
8234,apartment,Caballito,83.0,1626.51,3.0
8235,apartment,Palermo,111.0,3148.65,2.0
8236,apartment,Villa Urquiza,52.0,1884.62,2.0
8237,apartment,Congreso,55.0,2000.0,1.0
8238,PH,Abasto,65.0,1518.46,2.0
8239,apartment,Nuñez,203.0,2108.37,5.0
8240,apartment,Belgrano,138.0,3007.25,4.0
8243,apartment,Nuñez,44.0,2431.82,1.0
8244,apartment,Villa Devoto,59.0,2355.93,3.0
8245,apartment,Villa Urquiza,104.0,2836.54,4.0
8246,apartment,Congreso,108.0,1527.78,4.0
8247,apartment,Centro / Microcentro,108.0,1527.78,4.0
8248,apartment,Monserrat,108.0,1527.78,4.0
8249,apartment,Once,34.0,2205.88,2.0
8250,apartment,Balvanera,35.0,1657.14,2.0
8251,apartment,Belgrano,332.0,3463.86,5.0
8252,apartment,Belgrano,287.0,1567.94,5.0
8253,apartment,Belgrano,214.0,3831.78,5.0
8254,apartment,Belgrano,380.0,3289.47,5.0
8255,house,Villa del Parque,472.0,741.53,6.0
8256,apartment,Palermo,40.0,3375.0,1.0
8257,apartment,Centro / Microcentro,47.0,2234.04,1.0
8258,apartment,San Cristobal,40.0,2612.5,2.0
8259,apartment,Saavedra,65.0,2153.85,3.0
8260,apartment,San Telmo,80.0,2062.5,4.0
8261,apartment,San Cristobal,65.0,1230.77,3.0
8262,apartment,Belgrano,132.0,2765.15,4.0
8263,apartment,Barracas,123.0,1543.9,4.0
8264,apartment,Barracas,76.0,2842.11,3.0
8265,apartment,Villa Lugano,62.0,2096.77,3.0
8266,apartment,Belgrano,148.0,2601.35,5.0
8268,apartment,Belgrano,92.0,3423.91,4.0
8269,apartment,Belgrano,47.0,2808.51,2.0
8270,apartment,Belgrano,84.0,2952.38,4.0
8271,apartment,Belgrano,81.0,2901.23,4.0
8272,apartment,Almagro,132.0,2007.58,3.0
8274,apartment,Almagro,28.0,2857.14,1.0
8275,apartment,Barrio Norte,32.0,2343.75,1.0
8276,apartment,Flores,62.0,1806.45,3.0
8277,apartment,San Nicolás,44.0,1590.91,1.0
8278,apartment,San Nicolás,88.0,1534.09,4.0
8279,apartment,Balvanera,127.0,1692.91,4.0
8280,apartment,Palermo,65.0,2461.54,2.0
8281,apartment,Colegiales,60.0,3666.67,2.0
8282,apartment,Parque Chacabuco,65.0,2769.23,3.0
8283,apartment,Caballito,135.0,3851.85,4.0
8284,apartment,San Cristobal,44.0,2090.91,1.0
8285,apartment,Recoleta,68.0,4264.71,2.0
8286,apartment,Recoleta,73.0,4109.59,2.0
8287,PH,Coghlan,281.0,1637.01,4.0
8288,apartment,Mataderos,74.0,1202.7,3.0
8289,apartment,Villa Luro,55.0,1690.91,3.0
8290,apartment,Recoleta,124.0,2298.39,3.0
8291,apartment,Belgrano,140.0,2785.71,4.0
8292,apartment,San Telmo,231.0,1731.6,4.0
8293,apartment,San Nicolás,64.0,2031.25,3.0
8294,apartment,San Nicolás,58.0,1550.0,3.0
8295,house,Villa Devoto,154.0,1948.05,4.0
8296,apartment,San Nicolás,23.0,2386.96,1.0
8297,apartment,Tribunales,152.0,1940.79,6.0
8298,apartment,Caballito,60.0,2250.0,3.0
8299,apartment,Agronomía,32.0,2296.88,1.0
8300,apartment,San Cristobal,51.0,2533.33,2.0
8301,apartment,San Cristobal,55.0,2598.18,2.0
8302,apartment,San Cristobal,59.0,2438.98,2.0
8303,apartment,San Cristobal,53.0,2707.55,2.0
8304,apartment,San Cristobal,57.0,2429.82,2.0
8305,apartment,San Cristobal,51.0,2743.14,2.0
8306,apartment,San Cristobal,59.0,2455.93,2.0
8307,apartment,San Cristobal,53.0,2677.36,2.0
8308,apartment,San Cristobal,53.0,2718.87,2.0
8309,apartment,San Cristobal,57.0,2517.54,2.0
8310,apartment,San Cristobal,51.0,2617.65,2.0
8311,apartment,San Cristobal,51.0,2592.16,2.0
8312,apartment,San Cristobal,53.0,2601.89,2.0
8313,apartment,Floresta,80.0,2237.5,4.0
8314,PH,Barracas,95.0,926.32,4.0
8315,apartment,Villa Luro,70.0,1500.0,3.0
8316,PH,Parque Patricios,90.0,1666.67,3.0
8317,apartment,Mataderos,80.0,1162.5,3.0
8318,apartment,Flores,108.0,1351.85,5.0
8319,apartment,Retiro,31.0,2193.55,2.0
8320,apartment,San Cristobal,78.0,2256.41,4.0
8321,apartment,Centro / Microcentro,100.0,1400.0,4.0
8322,apartment,Puerto Madero,91.0,4835.16,2.0
8324,apartment,Belgrano,40.0,2875.0,1.0
8325,apartment,Palermo,62.0,4677.42,3.0
8326,apartment,Recoleta,120.0,2583.33,3.0
8327,apartment,Recoleta,22.0,3045.45,1.0
8328,apartment,Palermo,36.0,3472.22,1.0
8329,apartment,Barracas,49.0,1426.53,2.0
8330,apartment,Palermo,22.0,2863.64,1.0
8331,apartment,Monserrat,36.0,2388.89,1.0
8333,PH,Balvanera,90.0,1611.11,4.0
8334,apartment,Caballito,140.0,2357.14,1.0
8335,apartment,Villa Santa Rita,51.0,2352.94,1.0
8336,apartment,Villa Santa Rita,51.0,2352.94,1.0
8337,apartment,Villa Santa Rita,83.0,1686.75,1.0
8339,apartment,Centro / Microcentro,40.0,1850.0,2.0
8340,apartment,Floresta,100.0,1350.0,3.0
8341,apartment,Barrio Norte,23.0,2956.52,1.0
8342,apartment,Barrio Norte,55.0,2290.91,3.0
8343,apartment,Barrio Norte,112.0,1741.07,4.0
8344,apartment,Balvanera,70.0,1800.0,3.0
8345,apartment,Almagro,114.0,3157.89,4.0
8346,apartment,San Telmo,34.0,1764.71,2.0
8347,apartment,Balvanera,75.0,1633.33,3.0
8348,apartment,Barrio Norte,37.0,3378.38,2.0
8349,apartment,San Telmo,273.0,915.75,11.0
8350,apartment,Almagro,77.0,1896.1,3.0
8351,apartment,Palermo,37.0,3378.38,2.0
8352,apartment,Las Cañitas,41.0,4024.39,2.0
8353,apartment,Belgrano,53.0,2547.17,2.0
8354,apartment,Monserrat,90.0,1166.67,5.0
8355,apartment,Centro / Microcentro,27.0,2222.22,1.0
8356,apartment,Saavedra,93.0,2419.35,3.0
8357,apartment,Flores,143.0,1118.88,5.0
8359,apartment,Retiro,500.0,3000.0,5.0
8360,apartment,Centro / Microcentro,114.0,1359.65,1.0
8361,apartment,Abasto,30.0,2133.33,1.0
8362,apartment,Palermo,200.0,4450.0,3.0
8363,apartment,Barrio Norte,97.0,3711.34,3.0
8364,apartment,Recoleta,45.0,2355.56,2.0
8365,apartment,Palermo,80.0,3312.5,4.0
8366,apartment,Puerto Madero,190.0,5789.47,3.0
8367,apartment,Recoleta,236.0,5296.61,5.0
8368,apartment,Barrio Norte,134.0,2089.55,4.0
8369,apartment,Belgrano,37.0,2945.95,1.0
8370,apartment,Palermo,100.0,4700.0,3.0
8371,store,Villa Devoto,227.0,1035.24,3.0
8372,PH,Floresta,116.0,1137.93,3.0
8373,apartment,Belgrano,26.0,2961.54,2.0
8374,apartment,Flores,47.0,2553.19,2.0
8375,apartment,Recoleta,183.0,2732.24,4.0
8376,apartment,Paternal,55.0,2254.55,2.0
8377,apartment,Palermo,92.0,6304.35,3.0
8378,apartment,Barracas,48.0,1625.0,1.0
8379,apartment,Barracas,48.0,1625.0,1.0
8380,apartment,Barracas,48.0,1625.0,1.0
8381,apartment,Barracas,48.0,1625.0,1.0
8382,apartment,Barracas,48.0,1625.0,1.0
8383,apartment,Barracas,48.0,1625.0,1.0
8384,apartment,Barracas,48.0,1625.0,1.0
8385,apartment,Barracas,48.0,1625.0,1.0
8386,apartment,Barracas,48.0,1625.0,1.0
8387,apartment,Barracas,48.0,1625.0,1.0
8388,PH,Caballito,160.0,1175.0,4.0
8389,apartment,Almagro,77.0,2307.27,3.0
8390,apartment,Almagro,71.0,2352.11,3.0
8391,apartment,Almagro,69.0,2113.65,2.0
8392,apartment,Almagro,77.0,2339.01,3.0
8393,apartment,Almagro,75.0,2370.05,3.0
8394,apartment,Coghlan,48.0,2145.83,1.0
8395,apartment,Almagro,53.0,2394.34,2.0
8396,apartment,Almagro,75.0,2401.39,3.0
8398,apartment,Recoleta,140.0,2821.43,4.0
8399,apartment,Palermo,38.0,2447.37,1.0
8400,apartment,Belgrano,57.0,2807.02,3.0
8401,apartment,Palermo,35.0,3285.71,1.0
8402,apartment,Barrio Norte,102.0,1715.69,3.0
8404,apartment,Caballito,54.0,3111.11,3.0
8405,apartment,Saavedra,53.0,2264.15,2.0
8406,apartment,Nuñez,50.0,2760.0,2.0
8407,apartment,San Nicolás,141.0,1985.82,5.0
8408,apartment,Belgrano,380.0,4868.42,5.0
8409,apartment,Belgrano,50.0,2400.0,3.0
8410,apartment,Palermo,107.0,2943.93,4.0
8411,apartment,Palermo,125.0,2064.0,3.0
8412,apartment,Belgrano,67.0,2313.43,2.0
8414,apartment,Barracas,60.0,2200.0,3.0
8415,apartment,Boca,62.0,1419.35,3.0
8416,apartment,Villa Crespo,60.0,2583.33,3.0
8417,apartment,Flores,46.0,1804.35,2.0
8418,apartment,Palermo,57.0,3333.33,3.0
8419,apartment,Almagro,33.0,1969.7,1.0
8420,apartment,Monserrat,131.0,1679.39,4.0
8422,apartment,Once,65.0,1846.15,3.0
8423,apartment,Balvanera,57.0,1666.67,3.0
8424,apartment,Belgrano,189.0,4708.99,3.0
8425,apartment,Nuñez,160.0,2000.0,5.0
8426,apartment,Palermo,95.0,2473.68,4.0
8427,apartment,Belgrano,92.0,2010.87,2.0
8428,apartment,Nuñez,92.0,2010.87,2.0
8429,apartment,Recoleta,61.0,3475.41,4.0
8430,apartment,Congreso,98.0,1816.33,4.0
8431,apartment,Centro / Microcentro,28.0,2357.14,2.0
8432,apartment,Palermo,76.0,1806.17,1.0
8433,apartment,Palermo,41.0,1696.24,1.0
8434,apartment,Barrio Norte,84.0,2250.0,3.0
8435,apartment,Once,160.0,1668.75,4.0
8436,house,Villa Urquiza,260.0,1884.62,5.0
8437,apartment,Belgrano,78.0,2756.41,2.0
8438,apartment,Congreso,30.0,2000.0,1.0
8439,apartment,Flores,123.0,1682.93,4.0
8440,apartment,Constitución,70.0,1200.0,2.0
8441,apartment,Almagro,47.0,2553.19,3.0
8442,house,Flores,215.0,1558.14,7.0
8443,apartment,Saavedra,48.0,2291.67,2.0
8444,apartment,Balvanera,198.0,1489.9,6.0
8445,apartment,Balvanera,84.0,1654.76,4.0
8446,apartment,Recoleta,35.0,3428.57,1.0
8447,apartment,Monserrat,31.0,1854.84,1.0
8448,apartment,Barrio Norte,29.0,2862.07,2.0
8449,house,Monte Castro,600.0,1150.0,6.0
8450,apartment,Recoleta,60.0,2800.0,3.0
8451,apartment,Parque Chacabuco,50.0,2300.0,2.0
8452,apartment,Recoleta,81.0,2345.68,3.0
8453,apartment,Colegiales,25.0,2920.0,1.0
8454,apartment,Boedo,56.0,2230.36,3.0
8455,apartment,Palermo,71.0,3450.7,3.0
8456,apartment,Recoleta,154.0,187.5,4.0
8457,apartment,Belgrano,106.0,3066.04,3.0
8458,apartment,Barrio Norte,100.0,2185.0,3.0
8459,apartment,Barrio Norte,80.0,2362.5,3.0
8460,apartment,Flores,42.0,1857.14,2.0
8461,apartment,Belgrano,45.0,3111.11,2.0
8462,apartment,Palermo,85.0,4058.82,3.0
8463,apartment,Villa Crespo,47.0,2765.96,2.0
8464,apartment,Villa Crespo,49.0,2693.88,2.0
8465,apartment,Barracas,153.0,1718.95,5.0
8466,apartment,Barracas,120.0,1375.0,4.0
8467,apartment,Boca,95.0,2105.26,4.0
8468,apartment,Caballito,52.0,2307.69,3.0
8469,apartment,Flores,138.0,1318.84,4.0
8470,PH,San Cristobal,140.0,1464.29,4.0
8471,apartment,Palermo,37.0,3648.65,2.0
8472,apartment,Puerto Madero,76.0,6447.37,2.0
8473,apartment,Villa Crespo,42.0,1833.33,2.0
8474,apartment,Villa Crespo,57.0,2491.23,3.0
8475,apartment,Balvanera,33.0,2060.61,2.0
8476,apartment,Palermo,84.0,2261.9,3.0
8477,apartment,San Cristobal,43.0,2279.07,2.0
8478,apartment,Belgrano,71.0,2394.37,3.0
8479,apartment,Colegiales,87.0,3333.33,4.0
8480,apartment,Barrio Norte,65.0,3061.54,3.0
8481,apartment,Villa Crespo,49.0,3306.12,2.0
8482,apartment,Colegiales,65.0,3538.46,3.0
8483,apartment,Recoleta,168.0,2351.19,5.0
8484,apartment,Almagro,102.0,2598.04,4.0
8485,apartment,Caballito,58.0,3310.34,3.0
8486,apartment,Palermo,51.0,5588.24,2.0
8487,apartment,Belgrano,29.0,3000.0,2.0
8488,apartment,Palermo,51.0,5784.31,2.0
8489,apartment,Palermo,51.0,5784.31,2.0
8490,apartment,Parque Chacabuco,107.0,1728.97,3.0
8491,house,Villa Devoto,265.0,2075.47,5.0
8492,house,Villa Devoto,130.0,1461.54,3.0
8493,apartment,San Cristobal,75.0,1240.0,3.0
8494,apartment,Villa Pueyrredón,74.0,1918.92,3.0
8495,PH,Floresta,500.0,560.0,2.0
8496,PH,Floresta,220.0,1363.64,5.0
8497,apartment,Abasto,58.0,1922.41,3.0
8498,apartment,Caballito,98.0,1989.8,4.0
8499,apartment,Abasto,44.0,1702.27,2.0
8500,apartment,Balvanera,224.0,870.54,5.0
8501,apartment,Recoleta,160.0,3081.25,4.0
8502,apartment,Constitución,68.0,1602.94,4.0
8504,apartment,Nuñez,42.0,3088.1,1.0
8505,apartment,Villa del Parque,82.0,2437.8,3.0
8506,apartment,Balvanera,51.0,1901.96,3.0
8507,PH,Coghlan,181.0,2320.44,5.0
8508,apartment,Balvanera,67.0,2089.55,3.0
8511,apartment,Flores,40.0,2150.0,3.0
8512,house,Floresta,171.0,1695.32,4.0
8513,apartment,Palermo,45.0,2644.44,1.0
8514,apartment,Congreso,116.0,2198.28,5.0
8515,apartment,Palermo,127.0,1968.5,4.0
8516,PH,Palermo,65.0,2907.69,3.0
8517,PH,Villa Urquiza,20.0,6750.0,3.0
8518,apartment,Balvanera,110.0,1909.09,4.0
